patent_id,filing_date,title,year,abstract
10583457,2020-03-10,Electronic component having printing and method of manufacturing the same,2020,
10525203,2020-01-07,Autoinjector,2020,
10731372,2020-08-04,Small cell fiberglass communications utility pole,2020,
10846810,2020-11-24,Leveraging audio/video recording and communication devices to enhance public safety,2020,
10629731,2020-04-21,Power mesh-on-die trace bumping,2020,
10857922,2020-12-08,Mechanism for holding at least one article in an enclosure,2020,
10792176,2020-10-06,Knee brace,2020,
10690398,2020-06-23,Refrigerator,2020,
10557237,2020-02-11,Curbstone deflector for a snow-clearing strip,2020,
10798803,2020-10-06,Lighting communications gateway,2020,
10531790,2020-01-14,Method and system of spectrally encoded imaging,2020,
10710392,2020-07-14,Diffractive security device and method of manufacture thereof,2020,
D880563,2020-04-07,Camera,2020,
10825164,2020-11-03,Imaging system for analysis of wood products,2020,
10709567,2020-07-14,Poly-faced bone fusion implant,2020,
10828950,2020-11-10,Machine for fitting and removing a tyre and method for operating the machine,2020,
10703264,2020-07-07,Interior part combined structure,2020,
10633006,2020-04-28,Method and apparatus for adaptive vehicle feature recommendations,2020,
10560398,2020-02-11,Reservation of resources and deployment of applications using an integrated development environment,2020,
10594635,2020-03-17,Managing customer relationship using multiple chat servers designed to interface with service applications,2020,
D905121,2020-12-15,Fuel dispenser housing,2020,
10849590,2020-12-01,Dynamic state imaging system configured to acquire a plurality of images indicating a dynamic state of a subject at predetermined time intervals,2020,
10672673,2020-06-02,"Method of performing analysis of pattern defect, imprint apparatus, and article manufacturing method",2020,
10875263,2020-12-29,Ply location templates for double diaphragm vacuum bagging systems,2020,
10603734,2020-03-31,Method for hardfacing a metal article,2020,
D900626,2020-11-03,Container for food packing,2020,
10711776,2020-07-14,Reciprocating compressors having timing valves and related methods,2020,
D903001,2020-11-24,Command dial,2020,
10800074,2020-10-13,Footwear upper components having contoured foam regions and methods of forming such components,2020,
10537246,2020-01-21,Multiple implant communications with adjustable load modulation based on received signal amplitudes,2020,
10675408,2020-06-09,Medicament delivery device and actuation mechanism for a drug delivery device,2020,
10680792,2020-06-09,Systems and methods for timing a signal,2020,
10800983,2020-10-13,System for conversion of crude oil to petrochemicals and fuel products integrating vacuum residue conditioning and base oil production,2020,
10558811,2020-02-11,System and method for data collection and exchange with protected memory devices,2020,
10769500,2020-09-08,Localization-aware active learning for object detection,2020,
10614280,2020-04-07,System and method for fingerprint validation,2020,
10603617,2020-03-31,Microwave irradiation apparatus and exhaust gas purification apparatus,2020,
10804273,2020-10-13,Memory arrays comprising vertically-alternating tiers of insulative material and memory cells and methods of forming a memory array,2020,
10815429,2020-10-27,Method for deoxygenating of oxygenated hydrocarbons using hydrogenation catalyst and hydrodeoxygenation,2020,
10873851,2020-12-22,Method and system for scalable downlink data load distribution between data processing units for mobile packet data gateway using network address translation,2020,
10604173,2020-03-31,Load drive device,2020,
D874625,2020-02-04,Distribution controller for air conditioner,2020,
10792129,2020-10-06,"Soft tissue in-growth of porous, three-dimensionally printed, transcutaneous implants of varying material and pore geometry",2020,
10549878,2020-02-04,Object carrier and packaging system,2020,
10717759,2020-07-21,"Non-enzymatic, salt-mediated synthesis of polynucleic acids",2020,
10571502,2020-02-25,Electronic device having coupler for tapping antenna signals,2020,
10703139,2020-07-07,Tire,2020,
10559940,2020-02-11,Laser power control system for laser diode using dual close loops,2020,
10649874,2020-05-12,Long-duration time series operational analytics,2020,
10865484,2020-12-15,Solution and method for etching titanium based materials,2020,
10856175,2020-12-01,Method and system for managing congestion in inter-band carrier aggregation,2020,
10652604,2020-05-12,Dynamic scheduling and channel creation based on user selection,2020,
10541033,2020-01-21,Non-volatile memory device and memory system including the same and program method thereof,2020,
10695901,2020-06-30,Retention device for hand-held power tools,2020,
10784359,2020-09-22,Non-conformal oxide liner and manufacturing methods thereof,2020,
10775895,2020-09-15,Systems and methods for multi-pressure interaction on touch-sensitive surfaces,2020,
10630039,2020-04-21,Planar waveguides with enhanced support and/or cooling features for high-power laser systems,2020,
10601725,2020-03-24,SLA-based agile resource provisioning in disaggregated computing systems,2020,
10879290,2020-12-29,Protection ring for image sensors,2020,
D877715,2020-03-10,Headphones,2020,
10762187,2020-09-01,System and method for providing secure transactional solutions,2020,
10625510,2020-04-21,"Printing material container, and board mounted on printing material container",2020,
10528501,2020-01-07,Coordinated event sequencing,2020,
10872522,2020-12-22,Electronic apparatus and controlling method thereof,2020,
10872377,2020-12-22,Dynamic origination of capital pricing based on historical point-of-sale data,2020,
10626700,2020-04-21,Downhole drilling system,2020,
D873996,2020-01-28,Medical syringe adapter,2020,
10861785,2020-12-08,"Electronic module, electronic device, manufacturing method for electronic module, and manufacturing method for electronic device",2020,
10756295,2020-08-25,Terminal case and terminal including the same,2020,
10773015,2020-09-15,Infusion pump incorporating information from personal information manager devices,2020,
10844119,2020-11-24,Anti-LAG-3 antibodies and methods of use thereof,2020,
10568089,2020-02-18,Wireless communication device and wireless communication method,2020,
D886070,2020-06-02,Rotary switch module,2020,
10637276,2020-04-28,Adapter and method for charging control,2020,
10777417,2020-09-15,"Dressing device, polishing apparatus, holder, housing and dressing method",2020,
10877637,2020-12-29,Voice-based device operation mode management,2020,
10754800,2020-08-25,Storage device configured to update field programmable gate array and method of operating the same,2020,
10865813,2020-12-15,Compressed air supply installation and method for operating a pneumatic installation,2020,
10561870,2020-02-18,Bracket interlock systems,2020,
10646686,2020-05-12,Device and method for audio frequency therapy,2020,
10773033,2020-09-15,Medicament delivery device with use indicator,2020,
10695415,2020-06-30,Live attenuated oral vaccine against shigellosis and typhoid fever,2020,
10800290,2020-10-13,Passenger seat system for a means of transport,2020,
10778994,2020-09-15,"Image processing apparatus, image processing method, and non-transitory computer-readable storage medium",2020,
10611342,2020-04-07,Windshield wiper assembly,2020,
10764990,2020-09-01,Heat-dissipating module having an elastic mounting structure,2020,
10591532,2020-03-17,Semiconductor integrated circuit,2020,
10754141,2020-08-25,Device for observing a sample and method for observing a sample,2020,
10734840,2020-08-04,Shared power converter for a wireless transmitter device,2020,
10584117,2020-03-10,"1,3,4-oxadiazole amide derivative compound as histone deacetylase 6 inhibitor, and pharmaceutical composition containing same",2020,
10872788,2020-12-22,Wet etch apparatus and method for using the same,2020,
10859558,2020-12-08,Oilfield monitoring of subterranean polymer solution,2020,
10610914,2020-04-07,Rolling method for boards with different longitudinal thicknesses,2020,
10859729,2020-12-08,Wireless power transmitter and receiver with cordless operation,2020,
10577195,2020-03-03,Loading head of a pneumatic loading system for bulk material,2020,
10747013,2020-08-18,Lens driving apparatus with shake compensation having three ball members,2020,
10571991,2020-02-25,Method and system for implementing auto-switching or auto-playing video content,2020,
10822559,2020-11-03,Methods of applying multi-bonded SAMPs to equipment and products and apparatus comprising SAM surfaces,2020,
10630937,2020-04-21,"Device, system and method for transmitting one or more of annotations and video prior to a video call",2020,
10537110,2020-01-21,Pesticidal mixtures,2020,
10590299,2020-03-17,"Paint, adhesive composition, bonding method and laminate",2020,
10637712,2020-04-28,Transceiver,2020,
10834060,2020-11-10,File sharing and policy control based on file link mechanism,2020,
10606122,2020-03-31,"Light source module, and backlight unit and liquid crystal display device including the same",2020,
10730999,2020-08-04,Dendrimer-drug conjugates,2020,
10628226,2020-04-21,"Device control device, communication system, and control method of a device control device",2020,
10847711,2020-11-24,Methods of manufacturing integrated circuits using isotropic and anisotropic etching processes,2020,
D880753,2020-04-07,Lamp,2020,
10557361,2020-02-11,Platform for an airfoil of a gas turbine engine,2020,
10614610,2020-04-07,Texture filtering with dynamic scheduling in computer graphics,2020,
10658044,2020-05-19,Semiconductor memory device and operating method thereof,2020,
10618243,2020-04-14,Web and method for making fluid filled units,2020,
10586701,2020-03-10,Semiconductor base having a composition graded buffer layer stack,2020,
D888010,2020-06-23,Headphone,2020,
10587238,2020-03-10,Sound processing method,2020,
10525982,2020-01-07,Tracking diagnostic for continuously variable valve systems,2020,
